year,province_id,province_name,track,school_name,school_province,city,tier,f985,f211,shuangyiliu,min_score,min_rank,avg_score,batch
2020,sx,山西,physics,浙江大学,浙江,杭州市,985,1,1,1,665,436,,普通类_本科一批A段
2020,sx,山西,physics,北京航空航天大学,北京,北京市,985,1,1,1,659,664,,普通类_本科一批A段
2020,sx,山西,physics,同济大学,上海,上海市,985,1,1,1,657,769,,普通类_本科一批A段
2020,sx,山西,physics,香港中文大学（深圳）,广东,深圳市,本科,0,0,0,645,797,,普通类_本科提前批
2020,sx,山西,physics,西安交通大学,陕西,西安市,985,1,1,1,653,986,,普通类_本科一批A段
2020,sx,山西,physics,北京理工大学,北京,北京市,985,1,1,1,649,1240,,普通类_本科一批A段
2020,sx,山西,physics,南开大学,天津,天津市,985,1,1,1,647,1409,,普通类_本科一批A段
2020,sx,山西,physics,华中科技大学,湖北,武汉市,985,1,1,1,644,1635,,普通类_本科一批A段
2020,sx,山西,physics,武汉大学,湖北,武汉市,985,1,1,1,643,1724,,普通类_本科一批A段
2020,sx,山西,physics,东南大学,江苏,南京市,985,1,1,1,641,1908,,普通类_本科一批A段
2020,sx,山西,physics,北京师范大学,北京,北京市,985,1,1,1,641,1908,,普通类_本科一批A段
2020,sx,山西,physics,哈尔滨工业大学,黑龙江,哈尔滨市,985,1,1,1,641,1908,,普通类_本科一批A段
2020,sx,山西,physics,电子科技大学,四川,成都市,985,1,1,1,639,2127,,普通类_本科一批A段
2020,sx,山西,physics,华东师范大学,上海,上海市,985,1,1,1,636,2409,,普通类_本科一批A段
2020,sx,山西,physics,天津大学,天津,天津市,985,1,1,1,635,2521,,普通类_本科一批A段
2020,sx,山西,physics,上海财经大学,上海,上海市,211,0,1,1,634,2630,,普通类_本科一批A段
2020,sx,山西,physics,厦门大学,福建,厦门市,985,1,1,1,634,2630,,普通类_本科一批A段
2020,sx,山西,physics,中山大学,广东,广州市,985,1,1,1,634,2630,,普通类_本科一批A段
2020,sx,山西,physics,北京邮电大学,北京,北京市,211,0,1,1,633,2732,,普通类_本科一批A段
2020,sx,山西,physics,南方科技大学,广东,深圳市,本科,0,0,0,617,2734,,普通类_本科提前批
2020,sx,山西,physics,对外经济贸易大学,北京,北京市,211,0,1,1,631,2970,,普通类_本科一批A段
2020,sx,山西,physics,华南理工大学,广东,广州市,985,1,1,1,630,3106,,普通类_本科一批A段
2020,sx,山西,physics,外交学院,北京,北京市,双一流,0,0,1,603,3197,607.3,普通类_本科提前批
2020,sx,山西,physics,西北工业大学,陕西,西安市,985,1,1,1,629,3233,,普通类_本科一批A段
2020,sx,山西,physics,国防科技大学,湖南,长沙市,985,1,1,1,612,3311,631,普通类_本科提前批
2020,sx,山西,physics,大连医科大学,辽宁,大连市,本科,0,0,0,609,3654,,普通类_本科一批
2020,sx,山西,physics,四川大学,四川,成都市,985,1,1,1,626,3673,,普通类_本科一批A段
2020,sx,山西,physics,大连理工大学,辽宁,大连市,985,1,1,1,608,3788,,普通类_本科一批
2020,sx,山西,physics,西安电子科技大学,陕西,西安市,211,0,1,1,624,3975,,普通类_本科一批A段
2020,sx,山西,physics,中国政法大学,北京,北京市,211,0,1,1,624,3975,,普通类_本科一批A段
2020,sx,山西,physics,北京外国语大学,北京,北京市,211,0,1,1,622,4279,,普通类_本科一批A段
2020,sx,山西,physics,首都医科大学,北京,北京市,本科,0,0,0,622,4279,,普通类_本科一批A段
2020,sx,山西,physics,中央财经大学,北京,北京市,211,0,1,1,621,4444,,普通类_本科一批A段
2020,sx,山西,physics,山东大学,山东,济南市,985,1,1,1,603,4480,,普通类_本科一批
2020,sx,山西,physics,重庆大学,重庆,重庆市,985,1,1,1,620,4602,,普通类_本科一批A段
2020,sx,山西,physics,上海外国语大学,上海,上海市,211,0,1,1,620,4602,,普通类_本科一批A段
2020,sx,山西,physics,哈尔滨工业大学（威海）,山东,威海市,985,1,1,1,619,4787,,普通类_本科一批A段
2020,sx,山西,physics,中南大学,湖南,长沙市,985,1,1,1,616,5300,,普通类_本科一批A段
2020,sx,山西,physics,中国人民大学（苏州校区）,江苏,苏州市,双一流,0,0,1,615,5506,,普通类_本科一批A段
2020,sx,山西,physics,空军军医大学,陕西,西安市,211,0,1,0,614,5697,,普通类_本科一批A段
2020,sx,山西,physics,吉林大学,吉林,长春市,985,1,1,1,612,6045,,普通类_本科一批A段
2020,sx,山西,physics,东北大学,辽宁,沈阳市,985,1,1,1,612,6045,,普通类_本科一批A段
2020,sx,山西,physics,河北医科大学,河北,石家庄市,本科,0,0,0,611,6256,,普通类_本科一批A段
2020,sx,山西,physics,中国农业大学,北京,北京市,985,1,1,1,611,6256,,普通类_本科一批A段
2020,sx,山西,physics,北京工业大学,北京,北京市,211,0,1,1,611,6256,,普通类_本科一批A段
2020,sx,山西,physics,湖南大学,湖南,长沙市,985,1,1,1,611,6256,,普通类_本科一批A段
2020,sx,山西,physics,北京交通大学,北京,北京市,211,0,1,1,611,6256,,普通类_本科一批A段
2020,sx,山西,physics,中国海洋大学,山东,青岛市,985,1,1,1,610,6459,,普通类_本科一批A段
2020,sx,山西,physics,上海大学,上海,上海市,211,0,1,1,610,6459,,普通类_本科一批A段
2020,sx,山西,physics,西南财经大学,四川,成都市,211,0,1,1,610,6459,,普通类_本科一批A段
2020,sx,山西,physics,南京航空航天大学,江苏,南京市,211,0,1,1,610,6459,,普通类_本科一批A段
2020,sx,山西,physics,中央民族大学,北京,北京市,985,1,1,1,608,6848,,普通类_本科一批A段
2020,sx,山西,physics,南京理工大学,江苏,南京市,211,0,1,1,608,6848,,普通类_本科一批A段
2020,sx,山西,physics,首都师范大学,北京,北京市,双一流,0,0,1,607,7108,,普通类_本科一批A段
2020,sx,山西,physics,北京科技大学,北京,北京市,211,0,1,1,606,7297,,普通类_本科一批A段
2020,sx,山西,physics,华东理工大学,上海,上海市,211,0,1,1,606,7297,,普通类_本科一批A段
2020,sx,山西,physics,华北电力大学,北京,北京市,211,0,1,1,606,7297,,普通类_本科一批A段
2020,sx,山西,physics,山东大学（威海）,山东,威海市,985,1,1,1,586,7426,,普通类_本科一批
2020,sx,山西,physics,兰州大学,甘肃,兰州市,985,1,1,1,605,7526,,普通类_本科一批A段
2020,sx,山西,physics,东北财经大学,辽宁,大连市,本科,0,0,0,585,7617,,普通类_本科一批
2020,sx,山西,physics,中国传媒大学,北京,北京市,211,0,1,1,604,7732,,普通类_本科一批A段
2020,sx,山西,physics,暨南大学,广东,广州市,211,0,1,1,584,7809,,普通类_本科一批
2020,sx,山西,physics,西南交通大学,四川,成都市,211,0,1,1,603,7959,,普通类_本科一批A段
2020,sx,山西,physics,中南财经政法大学,湖北,武汉市,211,0,1,1,602,8209,,普通类_本科一批A段
2020,sx,山西,physics,华东政法大学,上海,上海市,本科,0,0,0,602,8209,610,普通类_本科一批A段
2020,sx,山西,physics,华中师范大学,湖北,武汉市,211,0,1,1,601,8413,,普通类_本科一批A段
2020,sx,山西,physics,上海中医药大学,上海,上海市,双一流,0,0,1,600,8642,,普通类_本科一批A段
2020,sx,山西,physics,河海大学,江苏,南京市,211,0,1,1,600,8642,,普通类_本科一批A段
2020,sx,山西,physics,苏州大学,江苏,苏州市,211,0,1,1,600,8642,,普通类_本科一批A段
2020,sx,山西,physics,广州中医药大学,广东,广州市,双一流,0,0,1,599,8897,,普通类_本科一批A段
2020,sx,山西,physics,北京化工大学,北京,北京市,211,0,1,1,599,8897,,普通类_本科一批A段
2020,sx,山西,physics,武汉理工大学,湖北,武汉市,211,0,1,1,599,8897,,普通类_本科一批A段
2020,sx,山西,physics,华北电力大学保定校区,河北,保定市,211,0,1,1,570,8897,,普通类_本科一批A段
2020,sx,山西,physics,东华大学,上海,上海市,211,0,1,1,598,9154,,普通类_本科一批A段
2020,sx,山西,physics,哈尔滨工程大学,黑龙江,哈尔滨市,211,0,1,1,598,9154,,普通类_本科一批A段
2020,sx,山西,physics,西南政法大学,重庆,重庆市,本科,0,0,0,598,9154,,普通类_本科一批A段
2020,sx,山西,physics,南京邮电大学,江苏,南京市,双一流,0,0,1,597,9406,,普通类_本科一批A段
2020,sx,山西,physics,东北大学秦皇岛分校,河北,秦皇岛市,985,1,1,0,597,9406,,普通类_本科一批A段
2020,sx,山西,physics,中国医科大学,辽宁,沈阳市,本科,0,0,0,576,9585,,普通类_本科一批
2020,sx,山西,physics,西北大学,陕西,西安市,211,0,1,1,596,9664,,普通类_本科一批A段
2020,sx,山西,physics,河北工业大学,天津,天津市,211,0,1,1,596,9664,,普通类_本科一批A段
2020,sx,山西,physics,陕西师范大学,陕西,西安市,211,0,1,1,596,9664,,普通类_本科一批A段
2020,sx,山西,physics,山西医科大学,山西,太原市,本科,0,0,0,595,9922,,普通类_本科一批A段
2020,sx,山西,physics,宁波大学,浙江,宁波市,双一流,0,0,1,595,9922,,普通类_本科一批A段
2020,sx,山西,physics,南京师范大学,江苏,南京市,211,0,1,1,595,9922,,普通类_本科一批A段
2020,sx,山西,physics,华南师范大学,广东,广州市,211,0,1,1,595,9922,,普通类_本科一批A段
2020,sx,山西,physics,安徽大学,安徽,合肥市,211,0,1,1,594,10195,,普通类_本科一批A段
2020,sx,山西,physics,中国人民解放军战略支援部队信息工程大学,河南,郑州市,本科,0,0,0,567,10270,,普通类_本科提前批
2020,sx,山西,physics,郑州大学,河南,郑州市,211,0,1,1,573,10307,,普通类_本科一批
2020,sx,山西,physics,西南大学,重庆,重庆市,211,0,1,1,593,10494,,普通类_本科一批A段
2020,sx,山西,physics,天津医科大学,天津,天津市,211,0,1,1,593,10494,,普通类_本科一批A段
2020,sx,山西,physics,东北师范大学,吉林,长春市,211,0,1,1,572,10555,,普通类_本科一批
2020,sx,山西,physics,广东外语外贸大学,广东,广州市,本科,0,0,0,532,10605,,普通类_本科一批
2020,sx,山西,physics,福州大学,福建,福州市,211,0,1,1,591,11046,,普通类_本科一批A段
2020,sx,山西,physics,合肥工业大学,安徽,合肥市,211,0,1,1,591,11046,,普通类_本科一批A段
2020,sx,山西,physics,江南大学,江苏,无锡市,211,0,1,1,591,11046,,普通类_本科一批A段
2020,sx,山西,physics,中国石油大学（北京）,北京,北京市,211,0,1,1,591,11046,,普通类_本科一批A段
2020,sx,山西,physics,湖南师范大学,湖南,长沙市,211,0,1,1,591,11046,,普通类_本科一批A段
2020,sx,山西,physics,北京电影学院,北京,北京市,本科,0,0,0,530,11096,,普通类_本科一批B段
2020,sx,山西,physics,北京中医药大学,北京,北京市,211,0,1,1,590,11306,,普通类_本科一批A段
2020,sx,山西,physics,北京林业大学,北京,北京市,211,0,1,1,590,11306,,普通类_本科一批A段
2020,sx,山西,physics,中国石油大学（华东）,山东,青岛市,211,0,1,1,589,11601,,普通类_本科一批A段
2020,sx,山西,physics,辽宁大学,辽宁,沈阳市,211,0,1,1,568,11651,,普通类_本科一批
2020,sx,山西,physics,长安大学,陕西,西安市,211,0,1,1,588,11877,,普通类_本科一批A段
2020,sx,山西,physics,中国矿业大学（北京）,北京,北京市,211,0,1,1,588,11877,,普通类_本科一批A段
2020,sx,山西,physics,大连海事大学,辽宁,大连市,211,0,1,1,587,12169,,普通类_本科一批A段
2020,sx,山西,physics,南京中医药大学,江苏,南京市,双一流,0,0,1,587,12169,,普通类_本科一批A段
2020,sx,山西,physics,中国药科大学,江苏,南京市,211,0,1,1,587,12169,,普通类_本科一批A段
2020,sx,山西,physics,云南大学,云南,昆明市,211,0,1,1,566,12189,,普通类_本科一批
2020,sx,山西,physics,广西医科大学,广西,南宁市,本科,0,0,0,586,12468,,普通类_本科一批A段
2020,sx,山西,physics,西北农林科技大学,陕西,咸阳市,985,1,1,1,586,12468,,普通类_本科一批A段
2020,sx,山西,physics,中国地质大学（武汉）,湖北,武汉市,211,0,1,1,586,12468,,普通类_本科一批A段
2020,sx,山西,physics,南京信息工程大学,江苏,南京市,双一流,0,0,1,586,12468,,普通类_本科一批A段
2020,sx,山西,physics,燕山大学,河北,秦皇岛市,本科,0,0,0,564,12771,,普通类_本科一批
2020,sx,山西,physics,徐州医科大学,江苏,徐州市,本科,0,0,0,585,12778,,普通类_本科一批B段
2020,sx,山西,physics,天津中医药大学,天津,天津市,双一流,0,0,1,585,12778,,普通类_本科一批A段
2020,sx,山西,physics,南昌大学,江西,南昌市,211,0,1,1,585,12778,,普通类_本科一批A段
2020,sx,山西,physics,中国矿业大学,江苏,徐州市,211,0,1,1,585,12778,,普通类_本科一批A段
2020,sx,山西,physics,中国地质大学（北京）,北京,北京市,211,0,1,1,585,12778,,普通类_本科一批A段
2020,sx,山西,physics,重庆医科大学,重庆,重庆市,本科,0,0,0,563,13069,,普通类_本科一批
2020,sx,山西,physics,合肥工业大学宣城校区,安徽,宣城市,211,0,1,1,583,13372,,普通类_本科一批A段
2020,sx,山西,physics,深圳大学,广东,深圳市,本科,0,0,0,582,13696,,普通类_本科一批B段
2020,sx,山西,physics,北京第二外国语学院,北京,北京市,本科,0,0,0,582,13696,,普通类_本科一批A段
2020,sx,山西,physics,华中农业大学,湖北,武汉市,211,0,1,1,582,13696,,普通类_本科一批A段
2020,sx,山西,physics,南京农业大学,江苏,南京市,211,0,1,1,582,13696,,普通类_本科一批A段
2020,sx,山西,physics,上海海关学院,上海,上海市,本科,0,0,0,560,13975,,普通类_本科提前批
2020,sx,山西,physics,成都理工大学,四川,成都市,双一流,0,0,1,581,14021,,普通类_本科一批A段
2020,sx,山西,physics,北京体育大学,北京,北京市,211,0,1,1,581,14021,,普通类_本科一批A段
2020,sx,山西,physics,昆明医科大学,云南,昆明市,本科,0,0,0,580,14345,,普通类_本科一批B段
2020,sx,山西,physics,湘潭大学,湖南,湘潭市,本科,0,0,0,558,14591,,普通类_本科一批
2020,sx,山西,physics,南京林业大学,江苏,南京市,双一流,0,0,1,579,14665,,普通类_本科一批A段
2020,sx,山西,physics,南方医科大学,广东,广州市,本科,0,0,0,579,14665,,普通类_本科一批A段
2020,sx,山西,physics,首都经济贸易大学,北京,北京市,本科,0,0,0,578,15003,,普通类_本科一批B段
2020,sx,山西,physics,山西中医药大学,山西,太原市,本科,0,0,0,577,15354,,普通类_本科一批A段
2020,sx,山西,physics,杭州电子科技大学,浙江,杭州市,本科,0,0,0,577,15354,,普通类_本科一批B段
2020,sx,山西,physics,四川外国语大学,重庆,重庆市,本科,0,0,0,576,15710,,普通类_本科一批B段
2020,sx,山西,physics,北京语言大学,北京,北京市,本科,0,0,0,576,15710,,普通类_本科一批A段
2020,sx,山西,physics,哈尔滨医科大学,黑龙江,哈尔滨市,本科,0,0,0,553,16189,,普通类_本科一批
2020,sx,山西,physics,上海对外经贸大学,上海,上海市,本科,0,0,0,574,16418,,普通类_本科一批B段
2020,sx,山西,physics,上海立信会计金融学院,上海,上海市,本科,0,0,0,573,16773,,普通类_本科一批B段
2020,sx,山西,physics,西北政法大学,陕西,西安市,本科,0,0,0,573,16773,,普通类_本科一批B段
2020,sx,山西,physics,成都中医药大学,四川,成都市,双一流,0,0,1,572,17186,579,普通类_本科一批B段
2020,sx,山西,physics,天津工业大学,天津,天津市,双一流,0,0,1,572,17186,,普通类_本科一批A段
2020,sx,山西,physics,江苏大学,江苏,镇江市,本科,0,0,0,570,17923,,普通类_本科一批A段
2020,sx,山西,physics,太原理工大学,山西,太原市,211,0,1,1,569,18259,,普通类_本科一批A段
2020,sx,山西,physics,海南大学,海南,海口市,211,0,1,1,569,18259,,普通类_本科一批A段
2020,sx,山西,physics,山西财经大学,山西,太原市,本科,0,0,0,569,18259,,普通类_本科一批A段
2020,sx,山西,physics,上海理工大学,上海,上海市,本科,0,0,0,569,18259,,普通类_本科一批B段
2020,sx,山西,physics,南京审计大学,江苏,南京市,本科,0,0,0,568,18678,,普通类_本科一批B段
2020,sx,山西,physics,广西大学,广西,南宁市,211,0,1,1,568,18678,,普通类_本科一批A段
2020,sx,山西,physics,重庆邮电大学,重庆,重庆市,本科,0,0,0,566,19448,,普通类_本科一批B段
2020,sx,山西,physics,西安邮电大学,陕西,西安市,本科,0,0,0,566,19448,,普通类_本科一批B段
2020,sx,山西,physics,新疆医科大学,新疆,乌鲁木齐市,本科,0,0,0,566,19448,,普通类_本科一批B段
2020,sx,山西,physics,天津财经大学,天津,天津市,本科,0,0,0,566,19448,,普通类_本科一批B段
2020,sx,山西,physics,东北林业大学,黑龙江,哈尔滨市,211,0,1,1,566,19448,,普通类_本科一批A段
2020,sx,山西,physics,上海电力大学,上海,上海市,本科,0,0,0,565,19843,,普通类_本科一批B段
2020,sx,山西,physics,西南石油大学,四川,成都市,双一流,0,0,1,565,19843,569,普通类_本科一批A段
2020,sx,山西,physics,内蒙古大学,内蒙古,呼和浩特市,211,0,1,1,542,20108,,普通类_本科一批
2020,sx,山西,physics,上海政法学院,上海,上海市,本科,0,0,0,564,20253,,普通类_本科一批B段
2020,sx,山西,physics,广州医科大学,广东,广州市,本科,0,0,0,564,20253,,普通类_本科一批B段
2020,sx,山西,physics,贵州大学,贵州,贵阳市,211,0,1,1,564,20253,,普通类_本科一批A段
2020,sx,山西,physics,陕西科技大学,陕西,西安市,本科,0,0,0,564,20253,,普通类_本科一批A段
2020,sx,山西,physics,宁夏大学,宁夏,银川市,211,0,1,1,564,20253,,普通类_本科一批A段
2020,sx,山西,physics,中国人民警察大学,河北,廊坊市,本科,0,0,0,533,20345,,只招女生_本科提前批
2020,sx,山西,physics,西南医科大学,四川,泸州市,本科,0,0,0,563,20665,,普通类_本科一批B段
2020,sx,山西,physics,上海海洋大学,上海,上海市,双一流,0,0,1,563,20665,,普通类_本科一批A段
2020,sx,山西,physics,山西大学,山西,太原市,本科,0,0,0,563,20665,,普通类_本科一批A段
2020,sx,山西,physics,河南大学,河南,开封市,双一流,0,0,1,563,20665,,普通类_本科一批A段
2020,sx,山西,physics,北京信息科技大学,北京,北京市,本科,0,0,0,562,21068,,普通类_本科一批B段
2020,sx,山西,physics,北京建筑大学,北京,北京市,本科,0,0,0,562,21068,,普通类_本科一批B段
2020,sx,山西,physics,四川农业大学,四川,成都市,211,0,1,1,562,21068,,普通类_本科一批A段
2020,sx,山西,physics,福建医科大学,福建,福州市,本科,0,0,0,561,21508,,普通类_本科一批B段
2020,sx,山西,physics,北京联合大学,北京,北京市,本科,0,0,0,561,21508,,普通类_本科一批B段
2020,sx,山西,physics,上海健康医学院,上海,上海市,本科,0,0,0,561,21508,,普通类_本科一批B段
2020,sx,山西,physics,成都信息工程大学,四川,成都市,本科,0,0,0,561,21508,,普通类_本科一批B段
2020,sx,山西,physics,西交利物浦大学,江苏,苏州市,本科,0,0,0,561,21508,,普通类_本科一批A1段
2020,sx,山西,physics,东北农业大学,黑龙江,哈尔滨市,211,0,1,1,561,21508,,普通类_本科一批A段
2020,sx,山西,physics,浙江理工大学,浙江,杭州市,本科,0,0,0,560,21956,,普通类_本科一批B段
2020,sx,山西,physics,湖南中医药大学,湖南,长沙市,本科,0,0,0,559,22377,,普通类_本科一批B段
2020,sx,山西,physics,南京工业大学,江苏,南京市,本科,0,0,0,559,22377,,普通类_本科一批B段
2020,sx,山西,physics,北方工业大学,北京,北京市,本科,0,0,0,559,22377,,普通类_本科一批B段
2020,sx,山西,physics,成都医学院,四川,成都市,本科,0,0,0,558,22821,,普通类_本科一批B段
2020,sx,山西,physics,天津理工大学,天津,天津市,本科,0,0,0,558,22821,,普通类_本科一批B段
2020,sx,山西,physics,长沙理工大学,湖南,长沙市,本科,0,0,0,558,22821,,普通类_本科一批B段
2020,sx,山西,physics,杭州师范大学,浙江,杭州市,本科,0,0,0,558,22821,,普通类_本科一批B段
2020,sx,山西,physics,北京工商大学,北京,北京市,本科,0,0,0,558,22821,,普通类_本科一批B段
2020,sx,山西,physics,延边大学,吉林,延边朝鲜族自治州,211,0,1,1,557,23233,,普通类_本科一批A段
2020,sx,山西,physics,西安外国语大学,陕西,西安市,本科,0,0,0,557,23233,,普通类_本科一批B段
2020,sx,山西,physics,武汉科技大学,湖北,武汉市,本科,0,0,0,557,23233,,普通类_本科一批B段
2020,sx,山西,physics,浙江师范大学,浙江,金华市,本科,0,0,0,557,23233,,普通类_本科一批B段
2020,sx,山西,physics,青海大学,青海,西宁市,211,0,1,1,557,23233,,普通类_本科一批A段
2020,sx,山西,physics,中国戏曲学院,北京,北京市,本科,0,0,0,556,23655,,普通类_本科一批B段
2020,sx,山西,physics,宁波诺丁汉大学,浙江,宁波市,本科,0,0,0,556,23655,,普通类_本科一批A1段
2020,sx,山西,physics,扬州大学,江苏,扬州市,本科,0,0,0,556,23655,,普通类_本科一批B段
2020,sx,山西,physics,华南农业大学,广东,广州市,本科,0,0,0,556,23655,,普通类_本科一批A段
2020,sx,山西,physics,西安工业大学,陕西,西安市,本科,0,0,0,555,24135,,普通类_本科一批B段
2020,sx,山西,physics,西安科技大学,陕西,西安市,本科,0,0,0,555,24135,,普通类_本科一批B段
2020,sx,山西,physics,宁夏医科大学,宁夏,银川市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,山东科技大学,山东,青岛市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,河南师范大学,河南,新乡市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,中国计量大学,浙江,杭州市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,遵义医科大学,贵州,遵义市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,湖北大学,湖北,武汉市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,桂林电子科技大学,广西,桂林市,本科,0,0,0,554,24556,,普通类_本科一批B段
2020,sx,山西,physics,上海海事大学,上海,上海市,本科,0,0,0,553,25019,,普通类_本科一批B段
2020,sx,山西,physics,上海师范大学,上海,上海市,本科,0,0,0,553,25019,,普通类_本科一批B段
2020,sx,山西,physics,新疆大学,新疆,乌鲁木齐市,211,0,1,1,553,25019,,普通类_本科一批A段
2020,sx,山西,physics,天津师范大学,天津,天津市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,重庆工商大学,重庆,重庆市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,苏州科技大学,江苏,苏州市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,西安建筑科技大学,陕西,西安市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,山东师范大学,山东,济南市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,广州大学,广东,广州市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,深圳技术大学,广东,深圳市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,北京师范大学-香港浸会大学联合国际学院,广东,珠海市,本科,0,0,0,552,25489,,普通类_本科一批A1段
2020,sx,山西,physics,浙江工业大学,浙江,杭州市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,西安理工大学,陕西,西安市,本科,0,0,0,552,25489,,普通类_本科一批B段
2020,sx,山西,physics,成都职业技术学院,四川,成都市,本科,0,0,0,523,25613,527,普通类_本科二批
2020,sx,山西,physics,江西中医药大学,江西,南昌市,本科,0,0,0,551,25963,,普通类_本科一批B段
2020,sx,山西,physics,济南大学,山东,济南市,本科,0,0,0,551,25963,,普通类_本科一批B段
2020,sx,山西,physics,西华大学,四川,成都市,本科,0,0,0,551,25963,,普通类_本科一批B段
2020,sx,山西,physics,江西财经大学,江西,南昌市,本科,0,0,0,551,25963,,普通类_本科一批B段
2020,sx,山西,physics,重庆交通大学,重庆,重庆市,本科,0,0,0,550,26417,,普通类_本科一批B段
2020,sx,山西,physics,青岛理工大学,山东,青岛市,本科,0,0,0,550,26417,,普通类_本科一批B段
2020,sx,山西,physics,天津科技大学,天津,天津市,本科,0,0,0,548,27361,,普通类_本科一批B段
2020,sx,山西,physics,西北师范大学,甘肃,兰州市,本科,0,0,0,548,27361,,普通类_本科一批B段
2020,sx,山西,physics,南通大学,江苏,南通市,本科,0,0,0,548,27361,,普通类_本科一批B段
2020,sx,山西,physics,新乡医学院,河南,新乡市,本科,0,0,0,548,27361,,普通类_本科一批B段
2020,sx,山西,physics,广东工业大学,广东,广州市,本科,0,0,0,548,27361,,普通类_本科一批B段
2020,sx,山西,physics,上海应用技术大学,上海,上海市,本科,0,0,0,547,27831,,普通类_本科一批B段
2020,sx,山西,physics,西安石油大学,陕西,西安市,本科,0,0,0,547,27831,,普通类_本科一批B段
2020,sx,山西,physics,中国民航大学,天津,天津市,本科,0,0,0,547,27831,,普通类_本科一批B段
2020,sx,山西,physics,大连交通大学,辽宁,大连市,本科,0,0,0,546,28302,,普通类_本科一批B段
2020,sx,山西,physics,武汉工程大学,湖北,武汉市,本科,0,0,0,546,28302,,普通类_本科一批B段
2020,sx,山西,physics,四川师范大学,四川,成都市,本科,0,0,0,546,28302,,普通类_本科一批B段
2020,sx,山西,physics,湖北工业大学,湖北,武汉市,本科,0,0,0,546,28302,,普通类_本科一批B段
2020,sx,山西,physics,青岛大学,山东,青岛市,本科,0,0,0,546,28302,,普通类_本科一批B段
2020,sx,山西,physics,昆明理工大学,云南,昆明市,本科,0,0,0,545,28786,,普通类_本科一批B段
2020,sx,山西,physics,黑龙江大学,黑龙江,哈尔滨市,本科,0,0,0,545,28786,,普通类_本科一批B段
2020,sx,山西,physics,川北医学院,四川,南充市,本科,0,0,0,545,28786,,普通类_本科一批B段
2020,sx,山西,physics,中南民族大学,湖北,武汉市,本科,0,0,0,545,28786,,普通类_本科一批B段
2020,sx,山西,physics,东北石油大学,黑龙江,大庆市,本科,0,0,0,521,28987,,普通类_本科一批
2020,sx,山西,physics,河南工业大学,河南,郑州市,本科,0,0,0,544,29256,,普通类_本科一批B段
2020,sx,山西,physics,海南医学院,海南,海口市,本科,0,0,0,544,29256,,普通类_本科一批B段
2020,sx,山西,physics,西安工程大学,陕西,西安市,本科,0,0,0,544,29256,,普通类_本科一批B段
2020,sx,山西,physics,华侨大学,福建,泉州市,本科,0,0,0,544,29256,,普通类_本科一批B段
2020,sx,山西,physics,东莞理工学院,广东,东莞市,本科,0,0,0,543,29774,,普通类_本科一批B段
2020,sx,山西,physics,西南民族大学,四川,成都市,本科,0,0,0,543,29774,,普通类_本科一批B段
2020,sx,山西,physics,南华大学,湖南,衡阳市,本科,0,0,0,543,29774,,普通类_本科一批B段
2020,sx,山西,physics,中国刑事警察学院,辽宁,沈阳市,本科,0,0,0,519,29946,,普通类_本科一批
2020,sx,山西,physics,沈阳药科大学,辽宁,沈阳市,本科,0,0,0,479,30099,,普通类_本科一批
2020,sx,山西,physics,河北中医学院,河北,石家庄市,本科,0,0,0,542,30271,,普通类_本科一批B段
2020,sx,山西,physics,青岛科技大学,山东,青岛市,本科,0,0,0,542,30271,,普通类_本科一批B段
2020,sx,山西,physics,浙江工商大学,浙江,杭州市,本科,0,0,0,542,30271,,普通类_本科一批B段
2020,sx,山西,physics,河北大学,河北,保定市,本科,0,0,0,542,30271,,普通类_本科一批B段
2020,sx,山西,physics,天津外国语大学,天津,天津市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,沈阳航空航天大学,辽宁,沈阳市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,山西师范大学,山西,临汾市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,曲阜师范大学,山东,济宁市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,集美大学,福建,厦门市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,烟台大学,山东,烟台市,本科,0,0,0,541,30770,,普通类_本科一批B段
2020,sx,山西,physics,石河子大学,新疆,自治区直辖县级行政区划,211,0,1,1,541,30770,,普通类_本科一批A段
